id,title,pdf_path,year
1210.0645v5,Nonparametric Unsupervised Classification,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.0645v5.pdf,2012
1210.0685v1,"Local stability and robustness of sparse dictionary learning in the
  presence of noise",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.0685v1.pdf,2012
1210.0762v1,Graph-Based Approaches to Clustering Network-Constrained Trajectory Data,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.0762v1.pdf,2012
1210.1121v1,"Smooth Sparse Coding via Marginal Regression for Learning Sparse
  Representations",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.1121v1.pdf,2012
1210.1190v1,"Fast Conical Hull Algorithms for Near-separable Non-negative Matrix
  Factorization",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.1190v1.pdf,2012
1210.1258v1,Unfolding Latent Tree Structures using 4th Order Tensors,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.1258v1.pdf,2012
1210.1960v1,Feature Selection via L1-Penalized Squared-Loss Mutual Information,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.1960v1.pdf,2012
1210.2771v3,Cost-Sensitive Tree of Classifiers,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.2771v3.pdf,2012
1210.4006v1,The Perturbed Variation,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4006v1.pdf,2012
1210.4276v1,"Semi-Supervised Classification Through the Bag-of-Paths Group
  Betweenness",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4276v1.pdf,2012
1210.4347v1,Hilbert Space Embedding for Dirichlet Process Mixtures,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4347v1.pdf,2012
1210.4460v4,"Fast SVM-based Feature Elimination Utilizing Data Radius, Hard-Margin,
  Soft-Margin",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4460v4.pdf,2012
1210.4792v2,"Scalable Matrix-valued Kernel Learning for High-dimensional Nonlinear
  Multivariate Regression and Granger Causality",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4792v2.pdf,2012
1210.4839v1,Leveraging Side Observations in Stochastic Bandits,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4839v1.pdf,2012
1210.4846v1,"Variational Dual-Tree Framework for Large-Scale Transition Matrix
  Approximation",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4846v1.pdf,2012
1210.4851v1,Learning to Rank With Bregman Divergences and Monotone Retargeting,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4851v1.pdf,2012
1210.4856v1,Exploiting compositionality to explore a large space of model structures,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4856v1.pdf,2012
1210.4862v1,Sample-efficient Nonstationary Policy Evaluation for Contextual Bandits,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4862v1.pdf,2012
1210.4867v1,Lifted Relational Variational Inference,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4867v1.pdf,2012
1210.4876v1,Active Imitation Learning via Reduction to I.I.D. Active Learning,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4876v1.pdf,2012
1210.4881v1,"Tightening Fractional Covering Upper Bounds on the Partition Function
  for High-Order Region Graphs",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4881v1.pdf,2012
1210.4884v1,A Spectral Algorithm for Latent Junction Trees,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4884v1.pdf,2012
1210.4892v1,"Unsupervised Joint Alignment and Clustering using Bayesian
  Nonparametrics",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4892v1.pdf,2012
1210.4893v1,Sparse Q-learning with Mirror Descent,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4893v1.pdf,2012
1210.4898v1,"Value Function Approximation in Noisy Environments Using Locally
  Smoothed Regularized Approximate Linear Programs",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4898v1.pdf,2012
1210.4899v1,Fast Exact Inference for Recursive Cardinality Models,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4899v1.pdf,2012
1210.4905v1,"Latent Composite Likelihood Learning for the Structured Canonical
  Correlation Model",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4905v1.pdf,2012
1210.4909v1,Active Learning with Distributional Estimates,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4909v1.pdf,2012
1210.4917v1,Fast Graph Construction Using Auction Algorithm,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.4917v1.pdf,2012
1210.5135v1,"LSBN: A Large-Scale Bayesian Structure Learning Framework for Model
  Averaging",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.5135v1.pdf,2012
1210.5196v1,Matrix reconstruction with the local max norm,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.5196v1.pdf,2012
1210.5631v2,Content-boosted Matrix Factorization Techniques for Recommender Systems,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.5631v2.pdf,2012
1210.5840v1,Supervised Learning with Similarity Functions,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.5840v1.pdf,2012
1210.5873v1,"Initialization of Self-Organizing Maps: Principal Components Versus
  Random Initialization. A Case Study",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.5873v1.pdf,2012
1210.6001v3,Reducing statistical time-series problems to binary classification,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.6001v3.pdf,2012
1210.6738v4,Nested Hierarchical Dirichlet Processes,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1210.6738v4.pdf,2012
1211.0025v2,Venn-Abers predictors,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.0025v2.pdf,2012
1211.0879v1,"Comparing K-Nearest Neighbors and Potential Energy Method in
  classification problem. A case study using KNN applet by E.M. Mirkes and real
  life benchmark data sets",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.0879v1.pdf,2012
1211.0889v3,APPLE: Approximate Path for Penalized Likelihood Estimators,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.0889v3.pdf,2012
1211.1043v1,Soft (Gaussian CDE) regression models and loss functions,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.1043v1.pdf,2012
1211.2304v1,"Probabilistic Combination of Classifier and Cluster Ensembles for
  Non-transductive Learning",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.2304v1.pdf,2012
1211.3295v2,Order-independent constraint-based causal structure learning,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.3295v2.pdf,2012
1211.3966v3,Lasso Screening Rules via Dual Polytope Projection,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.3966v3.pdf,2012
1211.4142v1,Data Clustering via Principal Direction Gap Partitioning,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.4142v1.pdf,2012
1211.4246v5,"What Regularized Auto-Encoders Learn from the Data Generating
  Distribution",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.4246v5.pdf,2012
1211.4410v4,Mixture Gaussian Process Conditional Heteroscedasticity,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.4410v4.pdf,2012
1211.4753v1,A unifying representation for a class of dependent random measures,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.4753v1.pdf,2012
1211.4798v1,A survey of non-exchangeable priors for Bayesian nonparametric models,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.4798v1.pdf,2012
1211.4888v1,A Traveling Salesman Learns Bayesian Networks,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.4888v1.pdf,2012
1211.5687v1,"Texture Modeling with Convolutional Spike-and-Slab RBMs and Deep
  Extensions",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.5687v1.pdf,2012
1211.6085v5,Random Projections for Linear Support Vector Machines,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.6085v5.pdf,2012
1211.6158v1,The Interplay Between Stability and Regret in Online Learning,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.6158v1.pdf,2012
1211.6248v2,A simple non-parametric Topic Mixture for Authors and Documents,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.6248v2.pdf,2012
1211.6653v1,"Nonparametric Bayesian Mixed-effect Model: a Sparse Gaussian Process
  Approach",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1211.6653v1.pdf,2012
1212.0139v1,Cumulative Step-size Adaptation on Linear Functions,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.0139v1.pdf,2012
1212.0975v2,Cost-Sensitive Support Vector Machines,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.0975v2.pdf,2012
1212.1180v1,On Some Integrated Approaches to Inference,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.1180v1.pdf,2012
1212.1496v2,Excess risk bounds for multitask learning with trace norm regularization,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.1496v2.pdf,2012
1212.2136v2,"A class of random fields on complete graphs with tractable partition
  function",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2136v2.pdf,2012
1212.2340v1,PAC-Bayesian Learning and Domain Adaptation,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2340v1.pdf,2012
1212.2447v1,Bayesian Hierarchical Mixtures of Experts,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2447v1.pdf,2012
1212.2460v1,The Information Bottleneck EM Algorithm,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2460v1.pdf,2012
1212.2466v1,On Information Regularization,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2466v1.pdf,2012
1212.2472v1,Budgeted Learning of Naive-Bayes Classifiers,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2472v1.pdf,2012
1212.2474v1,Learning Riemannian Metrics,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2474v1.pdf,2012
1212.2483v1,Sufficient Dimensionality Reduction with Irrelevant Statistics,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2483v1.pdf,2012
1212.2487v1,Locally Weighted Naive Bayes,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2487v1.pdf,2012
1212.2488v1,A Distance-Based Branch and Bound Feature Selection Algorithm,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2488v1.pdf,2012
1212.2490v1,On the Convergence of Bound Optimization Algorithms,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2490v1.pdf,2012
1212.2491v1,"Automated Analytic Asymptotic Evaluation of the Marginal Likelihood for
  Latent Models",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2491v1.pdf,2012
1212.2494v1,Learning Generative Models of Similarity Matrices,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2494v1.pdf,2012
1212.2498v1,Learning Continuous Time Bayesian Networks,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2498v1.pdf,2012
1212.2504v1,Efficiently Inducing Features of Conditional Random Fields,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2504v1.pdf,2012
1212.2510v1,Markov Random Walk Representations with Continuous Distributions,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2510v1.pdf,2012
1212.2511v1,Stochastic complexity of Bayesian networks,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2511v1.pdf,2012
1212.2512v1,"A Generalized Mean Field Algorithm for Variational Inference in
  Exponential Families",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2512v1.pdf,2012
1212.2513v1,Efficient Parametric Projection Pursuit Density Estimation,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2513v1.pdf,2012
1212.2514v1,Boltzmann Machine Learning with the Latent Maximum Entropy Principle,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2514v1.pdf,2012
1212.2516v1,Learning Measurement Models for Unobserved Variables,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2516v1.pdf,2012
1212.2686v1,Joint Training of Deep Boltzmann Machines,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.2686v1.pdf,2012
1212.3276v3,Learning Sparse Low-Threshold Linear Classifiers,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.3276v3.pdf,2012
1212.3900v2,A Tutorial on Probabilistic Latent Semantic Analysis,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.3900v2.pdf,2012
1212.4347v1,Bayesian Group Nonnegative Matrix Factorization for EEG Analysis,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.4347v1.pdf,2012
1212.5637v1,Random Spanning Trees and the Prediction of Weighted Graphs,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.5637v1.pdf,2012
1212.6246v1,"Gaussian Process Regression with Heteroscedastic or Non-Gaussian
  Residuals",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.6246v1.pdf,2012
1212.6316v1,On-line relational SOM for dissimilarity data,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1212.6316v1.pdf,2012
1301.0015v1,Bethe Bounds and Approximating the Global Optimum,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0015v1.pdf,2012
1301.0104v1,"Policy Evaluation with Variance Related Risk Criteria in Markov Decision
  Processes",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0104v1.pdf,2013
1301.0142v1,Semi-Supervised Domain Adaptation with Non-Parametric Copulas,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0142v1.pdf,2013
1301.0534v2,"Follow the Leader If You Can, Hedge If You Must",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0534v2.pdf,2013
1301.0554v1,Tree-dependent Component Analysis,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0554v1.pdf,2012
1301.0562v1,Continuation Methods for Mixing Heterogenous Sources,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0562v1.pdf,2012
1301.0565v1,An Information-Theoretic External Cluster-Validity Measure,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0565v1.pdf,2012
1301.0578v1,Dimension Correction for Hierarchical Latent Class Models,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0578v1.pdf,2012
1301.0579v1,Almost-everywhere algorithmic stability and generalization error,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0579v1.pdf,2012
1301.0586v1,Staged Mixture Modelling and Boosting,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0586v1.pdf,2012
1301.0593v1,Bayesian Network Classifiers in a High Dimensional Framework,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0593v1.pdf,2012
1301.0599v1,Advances in Boosting (Invited Talk),/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0599v1.pdf,2012
1301.0601v1,Reinforcement Learning with Partially Known World Dynamics,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0601v1.pdf,2012
1301.0602v1,Unsupervised Active Learning in Large Domains,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0602v1.pdf,2012
1301.0610v1,A New Class of Upper Bounds on the Log Partition Function,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0610v1.pdf,2012
1301.0725v1,The Sum-over-Forests density index: identifying dense regions in a graph,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.0725v1.pdf,2013
1301.1254v1,Dynamical Models and Tracking Regret in Online Convex Programming,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.1254v1.pdf,2013
1301.1722v1,Linear Bandits in High Dimension and Recommendation Systems,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.1722v1.pdf,2013
1301.1942v2,Bayesian Optimization in a Billion Dimensions via Random Embeddings,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.1942v2.pdf,2013
1301.2015v1,Heteroscedastic Relevance Vector Machine,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.2015v1.pdf,2013
1301.2115v1,Domain Generalization via Invariant Feature Representation,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.2115v1.pdf,2013
1301.2278v1,"Discovering Multiple Constraints that are Frequently Approximately
  Satisfied",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.2278v1.pdf,2013
1301.2284v1,Classifier Learning with Supervised Marginal Likelihood,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.2284v1.pdf,2013
1301.2286v1,"Iterative Markov Chain Monte Carlo Computation of Reference Priors and
  Minimax Risk",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.2286v1.pdf,2013
1301.2316v1,Cross-covariance modelling via DAGs with hidden variables,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.2316v1.pdf,2013
1301.2655v1,"Functional Regularized Least Squares Classi cation with Operator-valued
  Kernels",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.2655v1.pdf,2013
1301.2656v1,"Multiple functional regression with both discrete and continuous
  covariates",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.2656v1.pdf,2013
1301.3192v1,Matrix Approximation under Local Low-Rank Assumption,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.3192v1.pdf,2013
1301.3568v3,Joint Training Deep Boltzmann Machines for Classification,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.3568v3.pdf,2013
1301.3838v1,Variational Relevance Vector Machines,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.3838v1.pdf,2013
1301.3843v1,Bayesian Classification and Feature Selection from Finite Data Sets,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.3843v1.pdf,2013
1301.3849v1,Experiments with Random Projection,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.3849v1.pdf,2013
1301.3850v1,A Two-round Variant of EM for Gaussian Mixtures,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.3850v1.pdf,2013
1301.3851v1,Minimum Message Length Clustering Using Gibbs Sampling,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.3851v1.pdf,2013
1301.3865v1,Feature Selection and Dualities in Maximum Entropy Discrimination,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.3865v1.pdf,2013
1301.3891v1,Combining Feature and Prototype Pruning by Uncertainty Minimization,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.3891v1.pdf,2013
1301.3896v1,An Uncertainty Framework for Classification,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.3896v1.pdf,2013
1301.3966v1,"Efficient Sample Reuse in Policy Gradients with Parameter-based
  Exploration",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.3966v1.pdf,2013
1301.4293v2,Latent Relation Representations for Universal Schemas,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.4293v2.pdf,2013
1301.5088v1,Piecewise Linear Multilayer Perceptrons and Dropout,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.5088v1.pdf,2013
1301.5112v1,Active Learning on Trees and Graphs,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.5112v1.pdf,2013
1301.5220v2,Properties of the Least Squares Temporal Difference learning algorithm,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.5220v2.pdf,2013
1301.5332v1,Online Learning with Pairwise Loss Functions,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.5332v1.pdf,2013
1301.5650v2,"Regularization and nonlinearities for neural language models: when are
  they needed?",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.5650v2.pdf,2013
1301.6676v1,"Inferring Parameters and Structure of Latent Variable Models by
  Variational Bayes",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.6676v1.pdf,2013
1301.6677v1,"Relative Loss Bounds for On-line Density Estimation with the Exponential
  Family of Distributions",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.6677v1.pdf,2013
1301.6685v2,Fast Learning from Sparse Data,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.6685v2.pdf,2013
1301.6697v4,"Parameter Priors for Directed Acyclic Graphical Models and the
  Characterization of Several Probability Distributions",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.6697v4.pdf,2013
1301.6710v1,On Supervised Selection of Bayesian Networks,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.6710v1.pdf,2013
1301.6730v1,Accelerating EM: An Empirical Study,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.6730v1.pdf,2013
1301.6731v1,Variational Learning in Mixed-State Dynamic Graphical Models,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.6731v1.pdf,2013
1301.6738v1,Approximate Learning in Complex Dynamic Bayesian Networks,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.6738v1.pdf,2013
1301.6944v1,"On the Consistency of the Bootstrap Approach for Support Vector Machines
  and Related Kernel Based Methods",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.6944v1.pdf,2013
1301.7375v1,Learning by Transduction,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.7375v1.pdf,2013
1301.7376v1,Graphical Models and Exponential Families,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.7376v1.pdf,2013
1301.7378v1,Minimum Encoding Approaches for Predictive Modeling,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.7378v1.pdf,2013
1301.7390v1,"Hierarchical Mixtures-of-Experts for Exponential Family Regression
  Models with Generalized Linear Mean Functions: A Survey of Approximation and
  Consistency Results",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.7390v1.pdf,2013
1301.7392v1,Large Deviation Methods for Approximate Probabilistic Inference,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.7392v1.pdf,2013
1301.7393v1,Mixture Representations for Inference and Learning in Boltzmann Machines,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.7393v1.pdf,2013
1301.7401v2,"An Experimental Comparison of Several Clustering and Initialization
  Methods",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.7401v2.pdf,2013
1301.7411v1,On the Geometry of Bayesian Graphical Models with Hidden Variables,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1301.7411v1.pdf,2013
1302.0315v1,Sparse Multiple Kernel Learning with Geometric Convergence Rate,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1302.0315v1.pdf,2013
1302.0406v1,"Generalization Guarantees for a Binary Classification Framework for
  Two-Stage Multiple Kernel Learning",/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1302.0406v1.pdf,2013
1302.1519v1,Update Rules for Parameter Estimation in Bayesian Networks,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1302.1519v1.pdf,2013
1302.1545v1,Models and Selection Criteria for Regression and Classification,/Users/isabeldinan/01 Python/Info Retrieval/project/downloaded_pdfs/1302.1545v1.pdf,2013
